"fileName","cilium","vertical_length_in_um","vertical_length_in_layers","horizontal_length_in_um","horizontal_length_in_pixels","total_length_in_um","to_be_removed"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_2048x2048.czi",9,1.967,7,1.45159412372878,13.2175157621808,2.4446297265729,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_2048x2048.czi",10,1.686,6,0.992601743639127,9.03815259214269,1.95649028146716,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_2048x2048.czi",11,1.967,7,2.11000816631128,19.2127163789488,2.88465309212396,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_2048x2048.czi",12,1.967,7,1.09864574492488,10.0037381064177,2.2530227413059,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_2048x2048.czi",13,1.967,7,2.48136189905101,22.594084307901,3.16642477789415,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_2048x2048.czi",14,1.967,7,1.12350893963448,10.2301303620766,2.26525083322765,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_2048x2048.czi",15,1.967,7,2.42480870407539,22.0791381988111,3.1223046378212,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_2048x2048.czi",16,1.967,7,0.810726786924163,7.38208698273467,2.12752600995531,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_2048x2048.czi",17,1.967,7,1.76086301465795,16.0335690747336,2.64002415829671,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_2048x2048.czi",18,1.686,6,0.768916873140467,7.00138607921222,1.85305940482223,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_2048x2048.czi",19,1.967,7,1.15813022072766,10.5453750445093,2.28262011910933,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_4096x4096.czi",1,1.967,7,2.14972063207131,39.1486378653829,2.91382700172009,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_4096x4096.czi",2,1.967,7,1.756791368342,31.9929892555313,2.63731016603678,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_4096x4096.czi",3,2.248,8,1.33048677470386,24.2295413415538,2.61222109662676,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_4096x4096.czi",4,1.967,7,1.99800700874329,36.3857757472522,2.80376907162257,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_4096x4096.czi",5,1.967,7,1.22642253416394,22.334423805417,2.3180166591949,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_4096x4096.czi",6,2.248,8,2.16261861254452,39.383523440377,3.11936263735463,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_4096x4096.czi",7,1.686,6,0.878822093552803,16.0042599839806,1.90129541947498,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_4096x4096.czi",8,1.967,7,2.57526002945371,46.8981507634962,3.24053286039533,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_4096x4096.czi",9,1.967,7,1.24105470271794,22.6008907404036,2.32579142984454,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_4096x4096.czi",10,1.967,7,2.58123075517169,47.006883859062,3.24527983561421,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_4096x4096.czi",11,1.967,7,1.76357354045994,32.1164996299609,2.6418328169304,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_4096x4096.czi",12,1.967,7,1.29777224864695,23.6337759595629,2.35654446369216,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi",1,1.967,7,1.5446789402328,7.03255059602685,2.5010241958843,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi",2,1.686,6,0.665039427543571,3.02776408788744,1.81242198182087,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi",3,1.967,7,2.17758845298654,9.91403493249135,2.93444721720809,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi",4,1.967,7,0.658941127749079,3,2.07443785393519,"yes_or_no"
