"file_name","image_name_short","Name","Note","ID","x center [micron]","y center [micron]","z center [micron]","Volume [voxel]","Volume [micron^3]","N surface voxels","Surface [micron^2]","Shape complexity index","Sphere radius [micron]","Maximum span [micron]","A Coloc volume [micron^3]","A Coloc volume [% tot vol]","B Coloc volume [micron^3]","B Coloc volume [% tot vol]","A Coloc comp BG [micron^3]","A Coloc comp BG [% tot vol]","B Coloc comp BG [micron^3]","B Coloc comp BG [% tot vol]","minimum intensity (rec.C)","maximum intensity (rec.C)","average intensity 10% (rec.C)","average intensity (rec.C)","SD of intensity (rec.C)","minimum A intensity","maximum A intensity","average A intensity of hi 10%","average A intensity","SD of A intensity","minimum B intensity","maximum B intensity","average B intensity of hi 10%","average B intensity","SD of B intensity","N of found skeletons","N branches","tree length [micron]","cilia length [micron]","orientation vector x [micron]","orientation vector y [micron]","orientation vector z [micron]","cilia bending index","Intensity threshold A","Intensity threshold B","Intensity threshold Basal Stain","Integrated A intensity","Average A intensity on center","Integrated B intensity","Average B intensity on center","A Coloc center vs BG [micron]","A Coloc center vs BG [% tot l]","B Coloc center vs BG [micron]","B Coloc center vs BG [% tot l]"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP_CQs",5,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP.tif",NA,"1","3.449271","217.068182","0.000000","27","0.366553","25","2.595955","1.048065","0.443966","-1.000000","0.366553","100.000000","0.366553","100.000000","0.000000","0.000000","0.366553","100.000000","4.000000","8.000000","7.666667","5.000000","1.358732","1.000000","11.000000","9.666667","3.296296","3.073645","4.000000","8.000000","7.666667","5.000000","1.358732","1","1","2.785243","2.785243","-1.244666","-2.269686","0.000000","1.075980","16.224343","1.058023",NA,"39.739134","2.838510","71.840053","5.131432","0.000000","0.000000","3.075058","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP_CQs",5,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP.tif",NA,"2","5.537767","44.807988","0.000000","33","0.448009","25","2.472338","0.873170","0.474678","-1.000000","0.448009","100.000000","0.448009","100.000000","0.081456","18.181818","0.448009","100.000000","4.000000","7.000000","7.000000","5.151515","1.034445","3.000000","21.000000","20.333333","10.757576","5.135844","4.000000","7.000000","7.000000","5.151515","1.034445","1","1","2.012353","2.012353","-0.439294","-1.830392","0.000000","1.069054","16.224343","1.058023",NA,"131.913048","13.191305","54.198675","5.419867","0.658941","30.000000","2.196470","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP_CQs",5,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP.tif",NA,"3","12.776134","188.427840","0.000000","30","0.407281","22","1.977870","0.744362","0.459835","-1.000000","0.407281","100.000000","0.407281","100.000000","0.000000","0.000000","0.407281","100.000000","4.000000","9.000000","8.666667","5.600000","1.476249","1.000000","3.000000","3.000000","2.133333","1.008014","4.000000","9.000000","8.666667","5.600000","1.476249","1","1","1.835595","1.835595","-0.366078","1.683960","0.000000","1.065168","16.224343","1.058023",NA,"20.184713","2.242746","60.622285","6.735809","0.000000","0.000000","1.976823","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP_CQs",5,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP.tif",NA,"4","16.713764","100.975844","0.000000","32","0.434433","16","1.607020","0.579324","0.469834","-1.000000","0.434433","100.000000","0.434433","100.000000","0.000000","0.000000","0.434433","100.000000","4.000000","24.000000","23.666667","10.468750","6.216442","1.000000","3.000000","3.000000","1.750000","0.983739","4.000000","24.000000","23.666667","10.468750","6.216442","1","1","0.103543","0.103543","-0.073216","0.073216","0.000000","1.000000","16.224343","1.058023",NA,"2.709247","2.709247","20.969891","20.969891","0.000000","0.000000","0.219647","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP_CQs",5,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP.tif",NA,"5","50.110164","168.428384","0.000000","43","0.583770","28","2.966805","0.878302","0.518463","-1.000000","0.583770","100.000000","0.583770","100.000000","0.000000","0.000000","0.583770","100.000000","4.000000","14.000000","11.500000","6.209302","2.366011","1.000000","5.000000","3.500000","1.604651","1.026773","4.000000","14.000000","11.500000","6.209302","2.366011","1","1","2.436930","2.436930","-1.683960","1.610745","0.000000","1.045766","16.224343","1.058023",NA,"20.566975","1.713915","80.831533","6.735961","0.000000","0.000000","2.635764","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP_CQs",5,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP.tif",NA,"6","51.807406","70.799550","0.000000","15","0.203641","15","1.483403","0.886201","0.364971","-1.000000","0.203641","100.000000","0.203641","100.000000","0.000000","0.000000","0.203641","100.000000","4.000000","5.000000","5.000000","4.133333","0.351866","3.000000","9.000000","8.000000","4.200000","1.971222","4.000000","5.000000","5.000000","4.133333","0.351866","1","1","1.469517","1.469517","-0.366078","1.317882","0.000000","1.074380","16.224343","1.058023",NA,"38.414833","4.801854","32.592304","4.074038","0.000000","0.000000","1.757176","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP_CQs",5,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP.tif",NA,"7","67.939563","94.846320","0.000000","32","0.434433","25","3.090422","1.114085","0.469834","-1.000000","0.434433","100.000000","0.434433","100.000000","0.000000","0.000000","0.434433","100.000000","4.000000","9.000000","8.000000","5.031250","1.282245","5.000000","13.000000","13.000000","8.125000","2.268295","4.000000","9.000000","8.000000","5.031250","1.282245","1","1","2.790447","2.790447","-1.903607","-1.830392","0.000000","1.056650","16.224343","1.058023",NA,"115.085198","8.220371","67.043467","4.788819","0.000000","0.000000","3.075058","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP_CQs",5,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP.tif",NA,"8","67.791051","25.159565","0.000000","11","0.149336","11","1.236169","0.908134","0.329124","-1.000000","0.149336","100.000000","0.149336","100.000000","0.000000","0.000000","0.149336","100.000000","4.000000","6.000000","6.000000","4.818182","0.603023","3.000000","7.000000","7.000000","3.909091","1.375103","4.000000","6.000000","6.000000","4.818182","0.603023","1","1","1.249870","1.249870","-1.098235","0.219647","0.000000","1.115971","16.224343","1.058023",NA,"34.218398","4.888343","31.721152","4.531593","0.000000","0.000000","1.537529","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP_CQs",5,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP.tif",NA,"9","71.604922","142.955053","0.000000","25","0.339401","19","2.101487","0.893101","0.432721","-1.000000","0.339401","100.000000","0.339401","100.000000","0.149336","44.000000","0.339401","100.000000","4.000000","15.000000","13.000000","6.560000","3.014963","7.000000","24.000000","23.000000","15.120000","5.356616","4.000000","15.000000","13.000000","6.560000","3.014963","1","1","1.780144","1.780144","-1.537529","-0.585725","0.000000","1.081946","16.224343","1.058023",NA,"166.615904","18.512878","65.100285","7.233365","1.537529","77.777778","1.976823","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP_CQs",5,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP.tif",NA,"10","86.861941","160.038183","0.000000","26","0.352977","25","2.225104","0.921231","0.438416","-1.000000","0.352977","100.000000","0.352977","100.000000","0.000000","0.000000","0.352977","100.000000","4.000000","8.000000","7.666667","5.230769","1.365509","1.000000","5.000000","5.000000","2.538462","1.303250","4.000000","8.000000","7.666667","5.230769","1.365509","1","1","2.562548","2.562548","-2.562548","0.000000","0.000000","1.000000","16.224343","1.058023",NA,"33.666667","2.589744","83.055556","6.388889","0.000000","0.000000","2.855411","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP_CQs",5,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP.tif",NA,"11","97.533484","72.340484","0.000000","43","0.583770","30","2.843189","0.841706","0.518463","-1.000000","0.583770","100.000000","0.583770","100.000000","0.000000","0.000000","0.583770","100.000000","4.000000","20.000000","17.250000","6.953488","4.208571","1.000000","5.000000","5.000000","1.511628","1.241583","4.000000","20.000000","17.250000","6.953488","4.208571","1","1","2.451647","2.451647","-0.439294","2.269686","0.000000","1.060490","16.224343","1.058023",NA,"21.009335","1.750778","69.238133","5.769844","0.000000","0.000000","2.635764","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP_CQs",5,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP.tif",NA,"12","104.485412","112.033282","0.000000","33","0.448009","26","2.101487","0.742195","0.474678","-1.000000","0.448009","100.000000","0.448009","100.000000","0.000000","0.000000","0.448009","100.000000","4.000000","7.000000","7.000000","5.272727","0.944482","1.000000","9.000000","7.000000","1.666667","1.848423","4.000000","7.000000","7.000000","5.272727","0.944482","1","1","2.524863","2.524863","-0.439294","2.342901","0.000000","1.059207","16.224343","1.058023",NA,"16.572145","1.381012","67.513835","5.626153","0.000000","0.000000","2.635764","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP_CQs",5,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP.tif",NA,"13","113.577467","174.040296","0.000000","11","0.149336","10","1.359786","0.998947","0.329124","-1.000000","0.149336","100.000000","0.149336","100.000000","0.000000","0.000000","0.149336","100.000000","4.000000","5.000000","5.000000","4.181818","0.404520","3.000000","11.000000","11.000000","6.636364","2.335497","4.000000","5.000000","5.000000","4.181818","0.404520","1","1","1.073111","1.073111","-0.292863","-0.951804","0.000000","1.077593","16.224343","1.058023",NA,"30.048193","5.008032","24.413765","4.068961","0.000000","0.000000","1.317882","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP_CQs",5,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP.tif",NA,"14","119.144770","25.520236","0.000000","16","0.217217","14","1.359786","0.778140","0.372908","-1.000000","0.217217","100.000000","0.217217","100.000000","0.000000","0.000000","0.217217","100.000000","4.000000","7.000000","6.500000","4.812500","0.981071","1.000000","3.000000","2.000000","1.125000","0.500000","4.000000","7.000000","6.500000","4.812500","0.981071","1","1","1.133765","1.133765","-0.439294","-0.951804","0.000000","1.081539","16.224343","1.058023",NA,"7.082482","1.180414","30.456133","5.076022","0.000000","0.000000","1.317882","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP_CQs",5,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP.tif",NA,"15","133.441654","48.548088","0.000000","36","0.488737","27","2.472338","0.823961","0.488647","-1.000000","0.488737","100.000000","0.488737","100.000000","0.000000","0.000000","0.488737","100.000000","4.000000","8.000000","7.250000","5.277778","1.111270","1.000000","5.000000","5.000000","2.611111","1.419814","4.000000","8.000000","7.250000","5.277778","1.111270","1","1","2.572955","2.572955","-0.732157","-2.269686","0.000000","1.078873","16.224343","1.058023",NA,"33.540578","2.580044","76.399048","5.876850","0.000000","0.000000","2.855411","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP_CQs",5,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP.tif",NA,"16","136.354546","108.077884","0.000000","19","0.257945","17","1.854253","0.946238","0.394893","-1.000000","0.257945","100.000000","0.257945","100.000000","0.000000","0.000000","0.257945","100.000000","4.000000","7.000000","6.500000","4.842105","0.898342","1.000000","5.000000","5.000000","3.631579","1.164785","4.000000","7.000000","6.500000","4.842105","0.898342","1","1","1.828236","1.828236","-1.464313","0.878588","0.000000","1.070604","16.224343","1.058023",NA,"31.098858","3.455429","44.593003","4.954778","0.000000","0.000000","1.976823","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP_CQs",5,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP.tif",NA,"17","136.361564","195.179893","0.000000","28","0.380129","16","1.607020","0.633261","0.449380","-1.000000","0.380129","100.000000","0.380129","100.000000","0.000000","0.000000","0.380129","100.000000","4.000000","12.000000","11.000000","6.750000","2.413312","1.000000","3.000000","2.333333","1.142857","0.524531","4.000000","12.000000","11.000000","6.750000","2.413312","1","1","0.707033","0.707033","-0.292863","-0.585725","0.000000","1.079669","16.224343","1.058023",NA,"4.000000","1.000000","40.059038","10.014760","0.000000","0.000000","0.878588","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP_CQs",5,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP.tif",NA,"18","153.427822","6.079829","0.000000","25","0.339401","16","1.607020","0.682960","0.432721","-1.000000","0.339401","100.000000","0.339401","100.000000","0.000000","0.000000","0.339401","100.000000","4.000000","13.000000","12.666667","7.400000","3.013857","1.000000","3.000000","3.000000","1.240000","0.663325","4.000000","13.000000","12.666667","7.400000","3.013857","1","1","0.883791","0.883791","-0.732157","-0.366078","0.000000","1.079669","16.224343","1.058023",NA,"5.000000","1.000000","52.365430","10.473086","0.000000","0.000000","1.098235","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP_CQs",5,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP.tif",NA,"19","160.049447","116.174959","0.000000","12","0.162912","10","1.112552","0.771259","0.338809","-1.000000","0.162912","100.000000","0.162912","100.000000","0.000000","0.000000","0.162912","100.000000","4.000000","7.000000","7.000000","5.000000","0.852803","1.000000","3.000000","3.000000","1.500000","0.904534","4.000000","7.000000","7.000000","5.000000","0.852803","1","1","0.590929","0.590929","-0.366078","-0.439294","0.000000","1.033394","16.224343","1.058023",NA,"5.282388","1.320597","22.458804","5.614701","0.000000","0.000000","0.878588","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP_CQs",5,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP.tif",NA,"20","160.428259","39.584209","0.000000","23","0.312249","20","1.730636","0.777537","0.420860","-1.000000","0.312249","100.000000","0.312249","100.000000","0.000000","0.000000","0.312249","100.000000","4.000000","7.000000","7.000000","4.913043","0.949308","1.000000","5.000000","4.000000","2.217391","1.166055","4.000000","7.000000","7.000000","4.913043","0.949308","1","1","1.408863","1.408863","-0.219647","1.317882","0.000000","1.054490","16.224343","1.058023",NA,"13.827150","1.975307","37.577252","5.368179","0.000000","0.000000","1.537529","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP_CQs",5,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP.tif",NA,"21","177.523586","198.280228","0.000000","18","0.244369","16","1.854253","0.980967","0.387840","-1.000000","0.244369","100.000000","0.244369","100.000000","0.000000","0.000000","0.244369","100.000000","4.000000","6.000000","6.000000","4.611111","0.697802","1.000000","3.000000","3.000000","1.222222","0.646762","4.000000","6.000000","6.000000","4.611111","0.697802","1","1","1.164092","1.164092","-0.512510","0.951804","0.000000","1.076850","16.224343","1.058023",NA,"9.520197","1.586699","27.513485","4.585581","0.000000","0.000000","1.317882","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP_CQs",5,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP.tif",NA,"22","183.286008","117.542523","0.000000","35","0.475161","28","2.595955","0.881561","0.484080","-1.000000","0.475161","100.000000","0.475161","100.000000","0.000000","0.000000","0.475161","100.000000","4.000000","7.000000","6.250000","4.857143","0.845154","3.000000","9.000000","8.000000","5.171429","1.316987","4.000000","7.000000","6.250000","4.857143","0.845154","1","1","2.939033","2.939033","-2.635764","-0.732157","0.000000","1.074380","16.224343","1.058023",NA,"69.641903","4.974422","73.640472","5.260034","0.000000","0.000000","3.075058","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP_CQs",5,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP.tif",NA,"23","186.374547","129.713756","0.000000","27","0.366553","20","2.225104","0.898342","0.443966","-1.000000","0.366553","100.000000","0.366553","100.000000","0.000000","0.000000","0.366553","100.000000","4.000000","5.000000","5.000000","4.444444","0.506370","3.000000","7.000000","7.000000","4.851852","1.459813","4.000000","5.000000","5.000000","4.444444","0.506370","1","1","2.199518","2.199518","-1.317882","-1.610745","0.000000","1.056861","16.224343","1.058023",NA,"53.558166","4.868924","50.501933","4.591085","0.000000","0.000000","2.416117","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP_CQs",5,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP.tif",NA,"24","198.391161","50.908184","0.000000","22","0.298673","16","1.730636","0.800924","0.414670","-1.000000","0.298673","100.000000","0.298673","100.000000","0.000000","0.000000","0.298673","100.000000","4.000000","9.000000","9.000000","5.636364","1.733300","1.000000","7.000000","7.000000","4.272727","1.695423","4.000000","9.000000","9.000000","5.636364","1.733300","1","1","1.116000","1.116000","-0.219647","-1.025019","0.000000","1.064592","16.224343","1.058023",NA,"27.169546","4.528258","32.976307","5.496051","0.000000","0.000000","1.317882","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP_CQs",5,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5_zstack_histogram_equalized_CQP.tif",NA,"25","219.248890","82.916742","0.000000","16","0.217217","11","1.112552","0.636660","0.372908","-1.000000","0.217217","100.000000","0.217217","100.000000","0.000000","0.000000","0.217217","100.000000","4.000000","8.000000","7.500000","5.187500","1.327592","3.000000","7.000000","7.000000","4.500000","1.712698","4.000000","8.000000","7.500000","5.187500","1.327592","1","1","0.249974","0.249974","-0.219647","-0.073216","0.000000","1.079669","16.224343","1.058023",NA,"7.888061","3.944030","14.743235","7.371617","0.000000","0.000000","0.439294","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6_zstack_histogram_equalized_CQP_CQs",6,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6_zstack_histogram_equalized_CQP.tif",NA,"1","9.674452","112.788734","0.000000","22","0.298673","19","2.101487","0.972550","0.414670","-1.000000","0.298673","100.000000","0.298673","100.000000","0.000000","0.000000","0.298673","100.000000","4.000000","7.000000","7.000000","4.909091","1.019294","1.000000","5.000000","5.000000","3.000000","1.234427","4.000000","7.000000","7.000000","4.909091","1.019294","1","1","1.749817","1.749817","-0.512510","-1.537529","0.000000","1.079669","10.901491","1.120158",NA,"31.674715","3.519413","40.841186","4.537910","0.000000","0.000000","1.976823","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6_zstack_histogram_equalized_CQP_CQs",6,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6_zstack_histogram_equalized_CQP.tif",NA,"2","24.444881","37.760980","0.000000","24","0.325825","15","1.359786","0.593832","0.426873","-1.000000","0.325825","100.000000","0.325825","100.000000","0.000000","0.000000","0.325825","100.000000","4.000000","15.000000","13.500000","8.000000","2.992745","1.000000","5.000000","5.000000","3.333333","1.274044","4.000000","15.000000","13.500000","8.000000","2.992745","1","1","0.073216","0.073216","-0.073216","0.000000","0.000000","1.000000","10.901491","1.120158",NA,"3.000000","3.000000","9.733333","9.733333","0.000000","0.000000","0.219647","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6_zstack_histogram_equalized_CQP_CQs",6,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6_zstack_histogram_equalized_CQP.tif",NA,"3","33.898854","24.033043","0.000000","24","0.325825","22","1.977870","0.863755","0.426873","-1.000000","0.325825","100.000000","0.325825","100.000000","0.000000","0.000000","0.325825","100.000000","4.000000","8.000000","8.000000","5.416667","1.316011","1.000000","5.000000","5.000000","1.833333","1.307725","4.000000","8.000000","8.000000","5.416667","1.316011","1","1","2.055242","2.055242","-1.903607","-0.366078","0.000000","1.060230","10.901491","1.120158",NA,"19.787193","1.978719","60.990457","6.099046","0.000000","0.000000","2.196470","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6_zstack_histogram_equalized_CQP_CQs",6,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6_zstack_histogram_equalized_CQP.tif",NA,"4","82.932432","133.325729","0.000000","21","0.285097","16","1.854253","0.885163","0.408289","-1.000000","0.285097","100.000000","0.285097","100.000000","0.000000","0.000000","0.285097","100.000000","4.000000","7.000000","7.000000","5.333333","1.016530","1.000000","5.000000","4.000000","2.619048","1.023533","4.000000","7.000000","7.000000","5.333333","1.016530","1","1","1.151530","1.151530","-0.658941","-0.878588","0.000000","1.048528","10.901491","1.120158",NA,"18.940675","3.156779","37.155054","6.192509","0.000000","0.000000","1.317882","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6_zstack_histogram_equalized_CQP_CQs",6,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6_zstack_histogram_equalized_CQP.tif",NA,"5","89.905910","202.215814","0.000000","25","0.339401","20","1.977870","0.840566","0.432721","-1.000000","0.339401","100.000000","0.339401","100.000000","0.000000","0.000000","0.339401","100.000000","4.000000","7.000000","6.333333","4.600000","0.816497","1.000000","3.000000","3.000000","1.480000","0.871780","4.000000","7.000000","6.333333","4.600000","0.816497","1","1","1.676602","1.676602","-0.512510","-1.464313","0.000000","1.080694","10.901491","1.120158",NA,"14.886674","1.654075","43.689592","4.854399","0.000000","0.000000","1.976823","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6_zstack_histogram_equalized_CQP_CQs",6,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6_zstack_histogram_equalized_CQP.tif",NA,"6","122.686577","195.815301","0.000000","16","0.217217","15","1.730636","0.990360","0.372908","-1.000000","0.217217","100.000000","0.217217","100.000000","0.000000","0.000000","0.217217","100.000000","4.000000","7.000000","7.000000","4.562500","1.093542","1.000000","1.000000","1.000000","1.000000","0.000000","4.000000","7.000000","7.000000","4.562500","1.093542","1","1","1.896249","1.896249","-1.683960","-0.512510","0.000000","1.077277","10.901491","1.120158",NA,"10.000000","1.000000","45.097044","4.509704","0.000000","0.000000","2.196470","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6_zstack_histogram_equalized_CQP_CQs",6,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6_zstack_histogram_equalized_CQP.tif",NA,"7","127.061397","32.771332","0.000000","25","0.339401","20","1.730636","0.735495","0.432721","-1.000000","0.339401","100.000000","0.339401","100.000000","0.013576","4.000000","0.339401","100.000000","4.000000","5.000000","5.000000","4.200000","0.408248","1.000000","11.000000","9.666667","5.080000","2.737395","4.000000","5.000000","5.000000","4.200000","0.408248","1","1","1.055346","1.055346","-0.073216","1.025019","0.000000","1.026970","10.901491","1.120158",NA,"22.002879","3.667147","25.313557","4.218926","0.000000","0.000000","1.317882","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6_zstack_histogram_equalized_CQP_CQs",6,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6_zstack_histogram_equalized_CQP.tif",NA,"8","137.279375","77.755038","0.000000","19","0.257945","12","1.236169","0.630825","0.394893","-1.000000","0.257945","100.000000","0.257945","100.000000","0.000000","0.000000","0.257945","100.000000","4.000000","14.000000","13.000000","7.210526","3.189896","1.000000","1.000000","1.000000","1.000000","0.000000","4.000000","14.000000","13.000000","7.210526","3.189896","1","1","0.207085","0.207085","-0.146431","-0.146431","0.000000","1.000000","10.901491","1.120158",NA,"2.000000","1.000000","26.138189","13.069095","0.000000","0.000000","0.439294","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6_zstack_histogram_equalized_CQP_CQs",6,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6_zstack_histogram_equalized_CQP.tif",NA,"9","163.428350","150.414266","0.000000","20","0.271521","17","1.607020","0.792504","0.401703","-1.000000","0.271521","100.000000","0.271521","100.000000","0.000000","0.000000","0.271521","100.000000","4.000000","7.000000","7.000000","4.700000","1.128576","1.000000","5.000000","4.000000","2.200000","1.196486","4.000000","7.000000","7.000000","4.700000","1.128576","1","1","1.524967","1.524967","-1.464313","0.000000","0.000000","1.041421","10.901491","1.120158",NA,"17.711314","2.213914","43.398850","5.424856","0.000000","0.000000","1.757176","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6_zstack_histogram_equalized_CQP_CQs",6,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6_zstack_histogram_equalized_CQP.tif",NA,"10","164.771858","184.503480","0.000000","12","0.162912","10","0.988935","0.685563","0.338809","-1.000000","0.162912","100.000000","0.162912","100.000000","0.000000","0.000000","0.162912","100.000000","4.000000","16.000000","16.000000","7.916667","3.654594","1.000000","1.000000","1.000000","1.000000","0.000000","4.000000","16.000000","16.000000","7.916667","3.654594","1","1","0.073216","0.073216","-0.073216","0.000000","0.000000","1.000000","10.901491","1.120158",NA,"1.000000","1.000000","13.466667","13.466667","0.000000","0.000000","0.219647","100.000000"
