fileName;cilium_number_clemens;cilium_number_kai;horizontal_length_in_pixels;horizontal_length_in_um;horizontal_scaling_in_um;researcher;vertical_scaling_in_um;z_lower;z_upper;zstack_layers;comments;vertical_length_in_layers;vertical_length_in_um;total_length_in_um
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;23;21;15,36400013017443;3,374657190838040;0,219647042583026;clemens;0,281399093816734;10;20;11;NA;11;3,09539003198407;4,57927402606366
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;24;22;8,83927669552209;1,941520984744490;0,219647042583026;clemens;0,281399093816734;10;18;9;NA;9;2,53259184435061;3,19116360976281
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;25;23;11,17899816620432;2,455433886247850;0,219647042583026;clemens;0,281399093816734;11;17;7;NA;7;1,96979365671714;3,14789495056257
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;26;25;12,50976181328007;2,747732185705040;0,219647042583026;clemens;0,281399093816734;11;21;11;NA;11;3,09539003198407;4,13901819450770
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;27;24;14,07527197783406;3,091591863482990;0,219647042583026;clemens;0,281399093816734;11;17;7;NA;7;1,96979365671714;3,66579149712546
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;28;27;7,65516573955132;1,681434515175350;0,219647042583026;clemens;0,281399093816734;11;22;12;NA;12;3,37678912580081;3,77225752420875
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;29;26;18,17359460909222;3,991776308989930;0,219647042583026;clemens;0,281399093816734;12;19;8;NA;8;2,25119275053387;4,58280993508017
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;30;5;13,38014649817035;2,938909607650750;0,219647042583026;clemens;0,281399093816734;7;16;10;NA;10;2,81399093816734;4,06887388377052
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;1;NA;14,66530842728478;3,221191624621030;0,219647042583026;clemens;0,281399093816734;5;12;8;at border;8;2,25119275053387;3,92987840557248
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;2;2;17,17606834634798;3,772672615479260;0,219647042583026;clemens;0,281399093816734;5;14;10;NA;10;2,81399093816734;4,70654901851399
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;3;1;9,54388941334345;2,096287084380340;0,219647042583026;clemens;0,281399093816734;9;15;7;NA;7;1,96979365671714;2,87654420966946
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;4;3;13,16608074010836;2,891890696974140;0,219647042583026;clemens;0,281399093816734;8;14;7;NA;7;1,96979365671714;3,49901684095528
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;5;4;7,11969100453096;1,563819073250200;0,219647042583026;clemens;0,281399093816734;10;21;12;NA;12;3,37678912580081;3,72132165957039
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;6;6;15,90675956944089;3,493872696506940;0,219647042583026;clemens;0,281399093816734;4;15;12;NA;12;3,37678912580081;4,85899693553343
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;7;9;11,93618448248856;2,621747621304020;0,219647042583026;clemens;0,281399093816734;6;15;10;NA;10;2,81399093816734;3,84605064837961
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;8;8;13,78305118614892;3,027406430808080;0,219647042583026;clemens;0,281399093816734;8;17;10;NA;10;2,81399093816734;4,13324747594262
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;9;10;16,62481138652995;3,651590654551920;0,219647042583026;clemens;0,281399093816734;6;16;11;NA;11;3,09539003198407;4,78701929790525
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;10;12;12,18708332621057;2,676856810315060;0,219647042583026;clemens;0,281399093816734;7;17;11;NA;11;3,09539003198407;4,09231008515196
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;11;11;14,32354922845580;3,146125227322700;0,219647042583026;clemens;0,281399093816734;6;16;11;NA;11;3,09539003198407;4,41356357109566
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;12;5;15,92023400412681;3,496832316236180;0,219647042583026;clemens;0,281399093816734;5;16;12;NA;12;3,37678912580081;4,86112549190003
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;13;7;10,96051150722447;2,407443937759080;0,219647042583026;clemens;0,281399093816734;6;17;12;NA;12;3,37678912580081;4,14710635426432
