fileName,cilium_number_clemens,cilium_number_kai,horizontal_length_in_pixels,horizontal_length_in_um,horizontal_scaling_in_um,researcher,vertical_scaling_in_um,z_lower,z_upper,zstack_layers,comments,vertical_length_in_layers,vertical_length_in_um,total_length_in_um
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7.czi,29,26,18.173594609092216,3.99177630898993,0.219647042583026,clemens,0.281399093816734,12,19,8,NA,8,2.251192750533872,4.582809935080172
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7.czi,30,5,13.380146498170353,2.93890960765075,0.219647042583026,clemens,0.281399093816734,7,16,10,NA,10,2.81399093816734,4.068873883770519
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_8.czi,1,NA,14.665308427284778,3.2211916246210297,0.219647042583026,clemens,0.281399093816734,5,12,8,at border,8,2.251192750533872,3.929878405572484
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_8.czi,2,2,17.176068346347982,3.77267261547926,0.219647042583026,clemens,0.281399093816734,5,14,10,NA,10,2.81399093816734,4.706549018513993
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_8.czi,3,1,9.54388941334345,2.09628708438034,0.219647042583026,clemens,0.281399093816734,9,15,7,NA,7,1.9697936567171381,2.8765442096694605
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_8.czi,4,3,13.166080740108363,2.8918906969741403,0.219647042583026,clemens,0.281399093816734,8,14,7,NA,7,1.9697936567171381,3.499016840955278
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_8.czi,5,4,7.1196910045309645,1.5638190732502,0.219647042583026,clemens,0.281399093816734,10,21,12,NA,12,3.376789125800808,3.721321659570387
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_8.czi,6,6,15.906759569440894,3.49387269650694,0.219647042583026,clemens,0.281399093816734,4,15,12,NA,12,3.376789125800808,4.85899693553343
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_8.czi,7,9,11.936184482488564,2.62174762130402,0.219647042583026,clemens,0.281399093816734,6,15,10,NA,10,2.81399093816734,3.8460506483796064
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_8.czi,8,8,13.783051186148924,3.02740643080808,0.219647042583026,clemens,0.281399093816734,8,17,10,NA,10,2.81399093816734,4.1332474759426185
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_8.czi,9,10,16.624811386529952,3.65159065455192,0.219647042583026,clemens,0.281399093816734,6,16,11,NA,11,3.095390031984074,4.7870192979052515
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_8.czi,10,12,12.187083326210574,2.6768568103150603,0.219647042583026,clemens,0.281399093816734,7,17,11,NA,11,3.095390031984074,4.092310085151965
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_8.czi,11,11,14.3235492284558,3.1461252273227003,0.219647042583026,clemens,0.281399093816734,6,16,11,NA,11,3.095390031984074,4.4135635710956604
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_8.czi,12,5,15.92023400412681,3.49683231623618,0.219647042583026,clemens,0.281399093816734,5,16,12,NA,12,3.376789125800808,4.861125491900026
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_8.czi,13,7,10.960511507224473,2.4074439377590804,0.219647042583026,clemens,0.281399093816734,6,17,12,NA,12,3.376789125800808,4.147106354264324
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_8.czi,14,13,12.246734258568688,2.68995896119484,0.219647042583026,clemens,0.281399093816734,8,17,10,NA,10,2.81399093816734,3.8928683785867113
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_8.czi,15,15,12.732831578246879,2.7967287998696904,0.219647042583026,clemens,0.281399093816734,6,15,10,NA,10,2.81399093816734,3.9673967510331587
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_8.czi,16,14,17.17156079102888,3.77168254428414,0.219647042583026,clemens,0.281399093816734,6,16,11,NA,11,3.095390031984074,4.87924468180927
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_8.czi,17,17,8.130344396149473,1.78580610179571,0.219647042583026,clemens,0.281399093816734,8,21,14,NA,14,3.9395873134342763,4.325442362739688
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_8.czi,18,25,13.405966019901662,2.94458078923994,0.219647042583026,clemens,0.281399093816734,9,18,10,NA,10,2.81399093816734,4.072972013708026
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_8.czi,19,NA,9.412088147559203,2.0673373261421304,0.219647042583026,clemens,0.281399093816734,3,16,14,at border,14,3.9395873134342763,4.449070894044373
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_8.czi,20,16,8.025350459637249,1.76274449415165,0.219647042583026,clemens,0.281399093816734,7,16,10,NA,10,2.81399093816734,3.320513989091126
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_8.czi,21,18,12.260199835239233,2.6929166352872,0.219647042583026,clemens,0.281399093816734,6,17,12,NA,12,3.376789125800808,4.319086107584928
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_8.czi,22,19,6.552289676136156,1.4391910495106,0.219647042583026,clemens,0.281399093816734,11,19,9,NA,9,2.532591844350606,2.912952510265594
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_8.czi,23,22,21.1880307651532,4.65388829572407,0.219647042583026,clemens,0.281399093816734,6,17,12,NA,12,3.376789125800808,5.749902700846691
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_8.czi,24,20,11.77616145081349,2.5865990356514197,0.219647042583026,clemens,0.281399093816734,7,19,13,NA,13,3.658188219617542,4.48027182449697
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_8.czi,25,21,13.71176502132382,3.0117486355271597,0.219647042583026,clemens,0.281399093816734,10,17,8,NA,8,2.251192750533872,3.7601194985872413
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_8.czi,26,23,17.595997858177874,3.86490889084603,0.219647042583026,clemens,0.281399093816734,7,18,12,NA,12,3.376789125800808,5.132272940390766
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_8.czi,27,NA,7.670834721349828,1.68487616068768,0.219647042583026,clemens,0.281399093816734,7,18,12,at border,12,3.376789125800808,3.7737928503006417
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_8.czi,28,24,12.500381463905999,2.74567181970663,0.219647042583026,clemens,0.281399093816734,9,16,8,NA,8,2.251192750533872,3.5505749592970677
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_8.czi,29,26,11.896638180595442,2.6130613930481,0.219647042583026,clemens,0.281399093816734,8,15,8,NA,8,2.251192750533872,3.449051847087071
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_9.czi,1,1,18.925734602973094,4.15698163425428,0.219647042583026,clemens,0.281399093816734,4,14,11,NA,11,3.095390031984074,5.18285015774465
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_9.czi,2,2,9.38629663494419,2.0616722966725,0.219647042583026,clemens,0.281399093816734,7,20,14,NA,14,3.9395873134342763,4.446441370246454
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_9.czi,3,24,14.711801120565955,3.23140360720196,0.219647042583026,clemens,0.281399093816734,8,16,9,NA,9,2.532591844350606,4.105604793779967
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_9.czi,4,5,7.344723230317189,1.61324673613002,0.219647042583026,clemens,0.281399093816734,12,22,11,NA,11,3.095390031984074,3.4905593365162164
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_9.czi,5,6,16.951447209604286,3.7233352470918697,0.219647042583026,clemens,0.281399093816734,8,19,12,NA,12,3.376789125800808,5.026522671028478
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_9.czi,6,3,17.98657404018689,3.95069779412768,0.219647042583026,clemens,0.281399093816734,5,15,11,NA,11,3.095390031984074,5.0189094941662065
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_9.czi,7,4,13.647875839232123,2.99771556562767,0.219647042583026,clemens,0.281399093816734,7,19,13,NA,13,3.658188219617542,4.729549625763005
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_9.czi,8,7,12.082076084018038,2.65379228011767,0.219647042583026,clemens,0.281399093816734,9,22,14,NA,14,3.9395873134342763,4.7500485961918795
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_9.czi,9,8,9.444327000903758,2.07441849493553,0.219647042583026,clemens,0.281399093816734,11,20,10,NA,10,2.81399093816734,3.495962970658942
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_9.czi,10,11,14.272186675488824,3.13484359446399,0.219647042583026,clemens,0.281399093816734,7,18,12,NA,12,3.376789125800808,4.607596896634784
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_9.czi,11,10,13.494706034219963,2.96407227094373,0.219647042583026,clemens,0.281399093816734,8,19,12,NA,12,3.376789125800808,4.493153594915725
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_9.czi,12,9,12.56682139604132,2.76026515430957,0.219647042583026,clemens,0.281399093816734,9,17,9,NA,9,2.532591844350606,3.7460759698872685
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_9.czi,13,14,13.927575379693032,3.05915074250174,0.219647042583026,clemens,0.281399093816734,8,16,9,NA,9,2.532591844350606,3.971451210253017
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_9.czi,14,16,10.353381090252558,2.274089537209,0.219647042583026,clemens,0.281399093816734,8,18,11,NA,11,3.095390031984074,3.8409533547479864
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_9.czi,15,13,11.171951485752274,2.4538861037265303,0.219647042583026,clemens,0.281399093816734,12,20,9,NA,9,2.532591844350606,3.5264115556941698
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_9.czi,16,15,15.495210953710858,3.4034772601827,0.219647042583026,clemens,0.281399093816734,8,20,13,NA,13,3.658188219617542,4.996598694184805
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_9.czi,17,12,19.385174747729266,4.25789630329389,0.219647042583026,clemens,0.281399093816734,9,20,12,NA,12,3.376789125800808,5.434370775879243
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_9.czi,18,20,13.457924158511593,2.95599324072373,0.219647042583026,clemens,0.281399093816734,5,18,14,NA,14,3.9395873134342763,4.925265905448829
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_9.czi,19,21,8.628622427711177,1.89525139781233,0.219647042583026,clemens,0.281399093816734,9,21,13,NA,13,3.658188219617542,4.119990159097246
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_9.czi,20,18,14.420173585987122,3.16734848169594,0.219647042583026,clemens,0.281399093816734,7,18,12,NA,12,3.376789125800808,4.629773342684085
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_9.czi,21,19,15.176371951984997,3.33344521639349,0.219647042583026,clemens,0.281399093816734,11,20,10,NA,10,2.81399093816734,4.362384899431106
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_9.czi,22,22,13.481448849487965,2.96116036952437,0.219647042583026,clemens,0.281399093816734,10,20,11,NA,11,3.095390031984074,4.2836795146401965
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_9.czi,23,17,18.851806942571876,4.14074364228207,0.219647042583026,clemens,0.281399093816734,11,22,12,NA,12,3.376789125800808,5.3430761468676415
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_9.czi,24,NA,16.052594199231738,3.52590484164669,0.219647042583026,clemens,0.281399093816734,13,20,8,at border,8,2.251192750533872,4.183285043169283
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_9.czi,25,23,19.439481677142943,4.26982465973137,0.219647042583026,clemens,0.281399093816734,10,23,14,NA,14,3.9395873134342763,5.809625704382547
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_9.czi,26,NA,7.1274666782806095,1.5655269769934,0.219647042583026,clemens,0.281399093816734,12,17,6,at border,6,1.688394562900404,2.3025096993771252
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_10.czi,1,1,13.14,2.886162139540962,0.219647042583026,kai,0.281399093816734,2,13,NA,NA,12,3.376789125800808,4.442143254764106
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_10.czi,2,2,10.285,2.2590698329664223,0.219647042583026,kai,0.281399093816734,4,13,NA,NA,10,2.81399093816734,3.6085927326738947
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_10.czi,3,3,9.227,2.026683261913581,0.219647042583026,kai,0.281399093816734,5,15,NA,NA,11,3.095390031984074,3.6998492529057234
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_10.czi,28,4,9.431,2.071491258600518,0.219647042583026,kai,0.281399093816734,4,18,NA,NA,15,4.22098640725101,4.701893478659012
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_10.czi,4,5,15.98,3.5099597404767557,0.219647042583026,kai,0.281399093816734,3,15,NA,NA,13,3.658188219617542,5.069729620987318
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_10.czi,5,6,13.463,2.9571081342952787,0.219647042583026,kai,0.281399093816734,2,13,NA,NA,12,3.376789125800808,4.4885625001822005
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_10.czi,7,7,11.783,2.5881011027557954,0.219647042583026,kai,0.281399093816734,5,18,NA,NA,14,3.9395873134342763,4.713662643662364
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_10.czi,11,8,9.478,2.08181466960192,0.219647042583026,kai,0.281399093816734,2,17,NA,NA,16,4.502385501067744,4.960385823582152
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_10.czi,8,9,17.039,3.74256595857218,0.219647042583026,kai,0.281399093816734,4,13,NA,NA,10,2.81399093816734,4.682450742330474
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_10.czi,12,10,18.445,4.051389700443915,0.219647042583026,kai,0.281399093816734,3,14,NA,NA,12,3.376789125800808,5.274131521396638
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_10.czi,9,11,17.048,3.744542781955427,0.219647042583026,kai,0.281399093816734,5,17,NA,NA,13,3.658188219617542,5.2348774289416795
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_10.czi,13,12,15.672,3.4423084513611837,0.219647042583026,kai,0.281399093816734,3,14,NA,NA,12,3.376789125800808,4.822052703407462
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_10.czi,14,13,16.555,3.6362567899619953,0.219647042583026,kai,0.281399093816734,5,14,NA,NA,10,2.81399093816734,4.597924362430576
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_10.czi,30,14,6.38,1.4013481316797058,0.219647042583026,kai,0.281399093816734,10,20,NA,NA,11,3.095390031984074,3.397825192129308
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_10.czi,15,15,16.361,3.5936452637008887,0.219647042583026,kai,0.281399093816734,5,15,NA,NA,11,3.095390031984074,4.74296592138571
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_10.czi,10,16,8.871,1.9484889147540239,0.219647042583026,kai,0.281399093816734,7,18,NA,NA,12,3.376789125800808,3.898629740183838
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_10.czi,17,17,13.77,3.0245397763682678,0.219647042583026,kai,0.281399093816734,4,13,NA,NA,10,2.81399093816734,4.131148249448538
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_10.czi,21,18,17.857,3.9222372394050953,0.219647042583026,kai,0.281399093816734,4,16,NA,NA,13,3.658188219617542,5.363421110851232
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_10.czi,18,19,12.019,2.6399378048053896,0.219647042583026,kai,0.281399093816734,3,14,NA,NA,12,3.376789125800808,4.286254357054337
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_10.czi,22,20,15.144,3.326334812877346,0.219647042583026,kai,0.281399093816734,6,16,NA,NA,11,3.095390031984074,4.543780665642449
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_10.czi,23,21,14.895,3.2716426992741723,0.219647042583026,kai,0.281399093816734,6,15,NA,NA,10,2.81399093816734,4.315343665549929
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_10.czi,16,22,15.382,3.378610809012106,0.219647042583026,kai,0.281399093816734,6,16,NA,NA,11,3.095390031984074,4.58218839081064
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_10.czi,19,23,11.733,2.5771187506266444,0.219647042583026,kai,0.281399093816734,8,17,NA,NA,10,2.81399093816734,3.815768081909505
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_10.czi,20,24,13.898,3.0526545978188953,0.219647042583026,kai,0.281399093816734,2,14,NA,NA,13,3.658188219617542,4.764560960228487
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_10.czi,26,25,15.513,3.4073845715904825,0.219647042583026,kai,0.281399093816734,3,15,NA,NA,13,3.658188219617542,4.999261012275856
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_10.czi,27,26,14.094,3.0957054181651684,0.219647042583026,kai,0.281399093816734,5,15,NA,NA,11,3.095390031984074,4.377765581454031
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_10.czi,24,27,9.472,2.0804967873464224,0.219647042583026,kai,0.281399093816734,6,19,NA,NA,14,3.9395873134342763,4.455200902577917
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_10.czi,25,28,10.566,2.3207906519322528,0.219647042583026,kai,0.281399093816734,7,17,NA,NA,11,3.095390031984074,3.8687864635053844
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_10.czi,6,29,10.054,2.2083313661297437,0.219647042583026,kai,0.281399093816734,5,14,NA,NA,10,2.81399093816734,3.5770480039720414
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_11.czi,3,1,12.608,2.769309912886792,0.219647042583026,kai,0.281399093816734,8,14,NA,NA,7,1.9697936567171381,3.3984061622554957
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_11.czi,2,2,17.948,3.942225120280151,0.219647042583026,kai,0.281399093816734,4,15,NA,NA,12,3.376789125800808,5.190745967497778
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_11.czi,1,3,8.199,1.80088610213823,0.219647042583026,kai,0.281399093816734,7,20,NA,NA,14,3.9395873134342763,4.33169008044746
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_11.czi,4,4,12.049,2.6465272160828803,0.219647042583026,kai,0.281399093816734,9,18,NA,NA,10,2.81399093816734,3.8629847664151233
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_11.czi,5,5,6.461,1.419139542128931,0.219647042583026,kai,0.281399093816734,10,20,NA,NA,11,3.095390031984074,3.4052013876040106
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_11.czi,6,6,8.325,1.8285616295036913,0.219647042583026,kai,0.281399093816734,10,23,NA,NA,14,3.9395873134342763,4.343269026098371
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_11.czi,7,7,14.16,3.110202122975648,0.219647042583026,kai,0.281399093816734,5,15,NA,NA,11,3.095390031984074,4.388028793874146
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_11.czi,8,8,10.426,2.2900400659706293,0.219647042583026,kai,0.281399093816734,9,16,NA,NA,8,2.251192750533872,3.2112540079861365
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_11.czi,11,9,12.953,2.8450881425779357,0.219647042583026,kai,0.281399093816734,6,18,NA,NA,13,3.658188219617542,4.6343141444216025
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_11.czi,13,10,9.011,1.9792395007156471,0.219647042583026,kai,0.281399093816734,10,23,NA,NA,14,3.9395873134342763,4.408824922965917
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_11.czi,10,11,11.977,2.6307126290169025,0.219647042583026,kai,0.281399093816734,9,17,NA,NA,9,2.532591844350606,3.651666795661979
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_11.czi,12,12,12.171,2.673324155278009,0.219647042583026,kai,0.281399093816734,12,21,NA,NA,10,2.81399093816734,3.8813924098551005
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_11.czi,14,13,12.916,2.836961202002364,0.219647042583026,kai,0.281399093816734,7,15,NA,NA,9,2.532591844350606,3.8029423229570414
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_11.czi,17,14,7.162,1.5731121189796322,0.219647042583026,kai,0.281399093816734,14,25,NA,NA,12,3.376789125800808,3.7252364406849634
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_11.czi,16,15,13.887,3.0502384803504823,0.219647042583026,kai,0.281399093816734,9,19,NA,NA,11,3.095390031984074,4.345732876870964
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_11.czi,15,16,14.297,3.140293767809523,0.219647042583026,kai,0.281399093816734,8,18,NA,NA,11,3.095390031984074,4.409408622281416
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_11.czi,18,17,9.26,2.0339316143188206,0.219647042583026,kai,0.281399093816734,12,19,NA,NA,8,2.251192750533872,3.0339325325032895
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_11.czi,9,18,10.487,2.3034385355681937,0.219647042583026,kai,0.281399093816734,9,18,NA,NA,10,2.81399093816734,3.6365332512199653
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_12.czi,2,1,8.3,1.823070453439116,0.219647042583026,kai,0.281399093816734,7,16,NA,NA,10,2.81399093816734,3.352928701641389
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_12.czi,1,2,13.183,2.8956069623720317,0.219647042583026,kai,0.281399093816734,8,14,NA,NA,7,1.9697936567171381,3.5020889095767487
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_12.czi,3,3,14.284,3.1374383562559434,0.219647042583026,kai,0.281399093816734,5,14,NA,NA,10,2.81399093816734,4.214506428918326
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_12.czi,6,4,12.042,2.644989686784799,0.219647042583026,kai,0.281399093816734,10,20,NA,NA,11,3.095390031984074,4.071536551881159
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_12.czi,5,5,17.156,3.768264662554394,0.219647042583026,kai,0.281399093816734,6,16,NA,NA,11,3.095390031984074,4.876603122785629
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_12.czi,7,6,12.417,2.7273573277534338,0.219647042583026,kai,0.281399093816734,8,15,NA,NA,8,2.251192750533872,3.536431364144738
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_12.czi,9,7,12.993,2.853874024281257,0.219647042583026,kai,0.281399093816734,9,17,NA,NA,9,2.532591844350606,3.815575762127978
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_12.czi,10,8,12.317,2.7053926234951313,0.219647042583026,kai,0.281399093816734,7,18,NA,NA,12,3.376789125800808,4.32687578367908
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_12.czi,8,9,10.036,2.204377719363249,0.219647042583026,kai,0.281399093816734,7,16,NA,NA,10,2.81399093816734,3.5746085281766202
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_12.czi,12,10,10.887,2.3912973526014043,0.219647042583026,kai,0.281399093816734,7,16,NA,NA,10,2.81399093816734,3.6928103158226784
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_12.czi,13,11,10.372,2.2781791256711457,0.219647042583026,kai,0.281399093816734,9,16,NA,NA,8,2.251192750533872,3.2028064144902677
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_12.czi,14,12,6.751,1.4828371844780086,0.219647042583026,kai,0.281399093816734,10,19,NA,NA,10,2.81399093816734,3.1807783820565954
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_12.czi,15,13,7.032,1.5445580034438389,0.219647042583026,kai,0.281399093816734,8,19,NA,NA,12,3.376789125800808,3.7132686714172736
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_12.czi,16,14,13.626,2.992910602236312,0.219647042583026,kai,0.281399093816734,10,17,NA,NA,8,2.251192750533872,3.7450477531047297
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_12.czi,17,15,18.112,3.978247235263767,0.219647042583026,kai,0.281399093816734,9,18,NA,NA,10,2.81399093816734,4.872883752458262
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_12.czi,18,16,12.93,2.8400362605985263,0.219647042583026,kai,0.281399093816734,7,15,NA,NA,9,2.532591844350606,3.805236840406345
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_12.czi,19,17,15.265,3.3529121050298922,0.219647042583026,kai,0.281399093816734,10,18,NA,NA,9,2.532591844350606,4.201909212980117
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6.czi,29,1,10.772,2.3660379427043563,0.219647042583026,kai,0.281399093816734,4,13,NA,NA,10,2.81399093816734,3.676503848278221
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6.czi,1,2,9.667,2.1233279606501125,0.219647042583026,kai,0.281399093816734,6,14,NA,NA,9,2.532591844350606,3.3049270912608297
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6.czi,3,3,9.75,2.1415586651845033,0.219647042583026,kai,0.281399093816734,7,15,NA,NA,9,2.532591844350606,3.3166692579300148
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6.czi,2,4,17.871,3.9253122980012574,0.219647042583026,kai,0.281399093816734,7,17,NA,NA,11,3.095390031984074,4.998951498759143
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6.czi,4,5,7.85,1.7242292842767541,0.219647042583026,kai,0.281399093816734,7,20,NA,NA,14,3.9395873134342763,4.300385427485521
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6.czi,5,6,15.391,3.380587632395353,0.219647042583026,kai,0.281399093816734,13,22,NA,NA,10,2.81399093816734,4.398513128364212
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6.czi,6,7,11.885,2.610505101099264,0.219647042583026,kai,0.281399093816734,7,17,NA,NA,11,3.095390031984074,4.049219225106445
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6.czi,7,8,6.003,1.318541196625905,0.219647042583026,kai,0.281399093816734,10,22,NA,NA,13,3.658188219617542,3.888559108120672
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6.czi,8,9,11.265,2.474323934697788,0.219647042583026,kai,0.281399093816734,7,18,NA,NA,12,3.376789125800808,4.18628519500821
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6.czi,9,10,12.364,2.7157160344965336,0.219647042583026,kai,0.281399093816734,7,16,NA,NA,10,2.81399093816734,3.91071075127137
