fileName;cilium;vertical_length;horizontal_length;total_length;to_be_removed
181005_ES3_365_x63_zstack_4;16;1,688394563;3,53568964;3,918134432;no
181005_ES3_365_x63_zstack_4;17;1,688394563;1,916246064;2,553952854;no
181005_ES3_365_x63_zstack_4;18;1,969793657;2,361789733;3,075408557;no
181005_ES3_365_x63_zstack_4;19;3,65818822;11,06164708;11,65085307;no
181005_ES3_365_x63_zstack_4;20;1,688394563;2,167565092;2,74754702;no
181005_ES3_365_x63_zstack_4;21;1,688394563;0,658941128;1,812423684;no
181005_ES3_365_x63_zstack_4;22;1,688394563;1,779782059;2,453222448;no
181005_ES3_365_x63_zstack_4;23;1,688394563;2,326623303;2,874691669;no
181005_ES3_365_x63_zstack_4;24;1,688394563;1,712273818;2,404694956;no
181005_ES3_365_x63_zstack_4;25;1,688394563;2,422830886;2,953097645;no
181005_ES3_365_x63_zstack_4;26;1,688394563;2,267683609;2,827200939;no
181005_ES3_365_x63_zstack_4;27;1,688394563;2,551172547;3,059274026;no
181005_ES3_365_x63_zstack_4;28;1,688394563;2,193210325;2,767823645;no
181005_ES3_365_x63_zstack_4;29;1,688394563;1,156168659;2,046314289;no
181005_ES3_365_x63_zstack_5;1;2,251192751;1,986095793;3,0020735;no
181005_ES3_365_x63_zstack_5;2;1,969793657;1,098235213;2,255262209;no
181005_ES3_365_x63_zstack_5;3;2,813990938;2,352471872;3,667788013;no
181005_ES3_365_x63_zstack_5;4;1,969793657;1,428357907;2,433165296;no
181005_ES3_365_x63_zstack_5;5;2,251192751;1,887738192;2,93792857;no
181005_ES3_365_x63_zstack_5;6;2,532591844;1,603574198;2,997577632;no
181005_ES3_365_x63_zstack_5;7;1,969793657;1,281710023;2,350078219;no
181005_ES3_365_x63_zstack_5;8;1,969793657;2,636513789;3,291092829;no
181005_ES3_365_x63_zstack_5;9;1,969793657;2,959632672;3,555209221;no
181005_ES3_365_x63_zstack_5;10;1,969793657;1,344731628;2,385034633;no
181005_ES3_365_x63_zstack_5;11;1,688394563;2,11238146;2,704224775;no
181005_ES3_365_x63_zstack_5;12;1,969793657;2,506381158;3,187794466;no
181005_ES3_365_x63_zstack_5;13;2,251192751;2,81893963;3,60753232;no
181005_ES3_365_x63_zstack_5;14;1,406995469;0,87858817;1,658780704;no
181005_ES3_365_x63_zstack_5;15;1,688394563;0,927937929;1,926588955;no
181005_ES3_365_x63_zstack_5;16;2,251192751;8,989344704;9,266940542;no
181005_ES3_365_x63_zstack_5;17;1,969793657;1,759555821;2,641235267;no
181005_ES3_365_x63_zstack_5;18;2,251192751;3,399310173;4,077153229;no
181005_ES3_365_x63_zstack_5;19;1,969793657;2,638876241;3,292985707;no
181005_ES3_365_x63_zstack_5;20;2,251192751;5,752311455;6,177131687;no
181005_ES3_365_x63_zstack_5;21;1,406995469;0,658941128;1,553653649;no
181005_ES3_365_x63_zstack_5;22;1,406995469;0,697806424;1,570531775;no
181005_ES3_365_x63_zstack_5;23;3,65818822;10,56819337;11,18342756;no
181005_ES3_365_x63_zstack_5;24;1,969793657;1,37642931;2,403049041;no
181005_ES3_365_x63_zstack_5;25;2,532591844;0,891907569;2,685055039;no
181005_ES3_365_x63_zstack_5;26;2,251192751;1,911750902;2,953415026;no
181005_ES3_365_x63_zstack_5;27;1,969793657;2,897119892;3,503339938;no
181005_ES3_365_x63_zstack_5;28;1,969793657;1,779580002;2,654617116;no
181005_ES3_365_x63_zstack_5;29;1,969793657;2,12167858;2,895100524;no
181005_ES3_365_x63_zstack_5;30;1,688394563;2,064922756;2,667317415;no
181005_ES3_365_x63_zstack_5;31;1,969793657;2,252092561;2,991990634;no
181005_ES3_365_x63_zstack_5;32;2,251192751;1,098426647;2,504877222;no
181005_ES3_365_x63_zstack_5;33;1,969793657;1,383372186;2,407032541;no
181005_ES3_365_x63_zstack_5;34;1,688394563;2,890574549;3,347550959;no
181005_ES3_365_x63_zstack_5;35;2,251192751;1,876654903;2,930819412;no
181005_ES3_365_x63_zstack_5;36;1,969793657;1,977287837;2,791013121;no
181005_ES3_365_x63_zstack_5;37;1,969793657;2,23411796;2,978484533;no
181005_ES3_365_x63_zstack_5;38;1,688394563;0,920679053;1,923103252;no
181005_ES3_365_x63_zstack_5;39;1,969793657;0,665039428;2,079029699;no
181005_ES3_365_x63_zstack_5;40;1,969793657;1,374254398;2,401803947;no
181005_ES3_365_x63_zstack_5;41;1,969793657;3,308841469;3,850781599;no
181005_ES3_365_x63_zstack_5;42;2,813990938;2,510008207;3,770767323;no
181005_ES3_365_x63_zstack_6;1;3,095390032;2,245765708;3,824251962;no
181005_ES3_365_x63_zstack_6;2;3,65818822;11,85514536;12,40672449;no
181005_ES3_365_x63_zstack_6;3;2,251192751;1,761552449;2,858484884;no
181005_ES3_365_x63_zstack_6;4;2,532591844;2,879574348;3,834836356;no
181005_ES3_368_x63_zstack_1;1;1,688394563;1,980367242;2,602408617;no
181005_ES3_368_x63_zstack_1;2;1,406995469;2,181792035;2,596122635;no
181005_ES3_368_x63_zstack_1;3;1,969793657;3,207866784;3,764371974;no
